# { Experiment : TSP; Iterations : 20000; Runtime (ms) : 7359; }
# { HyperParameters : { Elites: 25.00%; Mutants: 15.00%; Elite Bias: 75.00% } }
# { Population : PopulationCount 96; InitialFitness : 108447.00; FinalFitness : 22878.00 }
# { DecodedChromosome : [ <5>, <34>, <41>, <3>, <22>, <16>, <1>, <9>, <8>, <38>, <31>, <44>, <18>, <7>, <28>, <6>, <37>, <19>, <17>, <27>, <43>, <30>, <36>, <46>, <33>, <15>, <40>, <12>, <20>, <11>, <23>, <47>, <21>, <32>, <24>, <10>, <45>, <35>, <4>, <26>, <42>, <2>, <29>, <14>, <13>, <25>, <39>, <48> ] }
Iteration, Fitness, Time
10822, 23208.00, 0
10823, 23208.00, 0
10824, 23208.00, 0
10825, 23208.00, 0
10826, 23208.00, 0
10827, 23208.00, 0
10828, 23208.00, 0
10829, 23208.00, 0
10830, 23208.00, 0
10831, 23208.00, 0
10832, 23208.00, 0
10833, 23208.00, 1
10834, 23208.00, 0
10835, 23208.00, 0
10836, 23208.00, 0
10837, 23208.00, 0
10838, 23208.00, 0
10839, 23208.00, 0
10840, 23208.00, 0
10841, 23208.00, 0
10842, 23208.00, 0
10843, 23208.00, 0
10844, 23208.00, 0
10845, 23208.00, 0
10846, 23208.00, 0
10847, 23208.00, 0
10848, 23208.00, 0
10849, 23208.00, 0
10850, 23208.00, 0
10851, 23208.00, 0
10852, 23208.00, 1
10853, 23208.00, 0
10854, 23208.00, 0
10855, 23208.00, 0
10856, 23208.00, 0
10857, 23208.00, 0
10858, 23208.00, 0
10859, 23208.00, 0
10860, 23208.00, 0
10861, 23208.00, 0
10862, 23208.00, 0
10863, 23208.00, 0
10864, 23208.00, 1
10865, 23208.00, 0
10866, 23208.00, 0
10867, 23208.00, 0
10868, 23208.00, 0
10869, 23208.00, 0
10870, 23208.00, 0
10871, 23208.00, 0
10872, 23208.00, 0
10873, 23208.00, 0
10874, 23208.00, 0
10875, 23208.00, 0
10876, 23208.00, 0
10877, 23208.00, 0
10878, 23208.00, 0
10879, 23208.00, 0
10880, 23208.00, 0
10881, 23208.00, 0
10882, 23208.00, 0
10883, 23208.00, 1
10884, 23208.00, 0
10885, 23208.00, 0
10886, 23208.00, 0
10887, 23208.00, 0
10888, 23208.00, 0
10889, 23208.00, 0
10890, 23208.00, 0
10891, 23208.00, 0
10892, 23208.00, 0
10893, 23208.00, 0
10894, 23208.00, 0
10895, 23208.00, 0
10896, 23208.00, 0
10897, 23208.00, 0
10898, 23208.00, 0
10899, 23208.00, 0
10900, 23208.00, 0
10901, 23208.00, 0
10902, 23208.00, 0
10903, 23208.00, 0
10904, 23208.00, 0
10905, 23208.00, 0
10906, 23208.00, 0
10907, 23208.00, 0
10908, 23208.00, 0
10909, 23208.00, 0
10910, 23208.00, 0
10911, 23208.00, 0
10912, 23208.00, 0
10913, 23208.00, 0
10914, 23208.00, 0
10915, 23208.00, 0
10916, 23208.00, 0
10917, 23208.00, 0
10918, 23208.00, 0
10919, 23208.00, 0
10920, 23208.00, 0
10921, 23208.00, 0
10922, 23208.00, 0
10923, 23208.00, 0
10924, 23208.00, 0
10925, 23208.00, 0
10926, 23208.00, 0
10927, 23208.00, 0
10928, 23208.00, 0
10929, 23208.00, 1
10930, 23208.00, 0
10931, 23208.00, 0
10932, 23208.00, 0
10933, 23208.00, 0
10934, 23208.00, 0
10935, 23208.00, 0
10936, 23208.00, 1
10937, 23208.00, 0
10938, 23208.00, 0
10939, 23208.00, 0
10940, 23208.00, 0
10941, 23208.00, 0
10942, 23208.00, 0
10943, 23208.00, 0
10944, 23208.00, 0
10945, 23208.00, 0
10946, 23208.00, 0
10947, 23208.00, 0
10948, 23208.00, 1
10949, 23208.00, 0
10950, 23208.00, 0
10951, 23208.00, 0
10952, 23208.00, 0
10953, 23208.00, 0
10954, 23208.00, 0
10955, 23208.00, 0
10956, 23208.00, 0
10957, 23208.00, 0
10958, 23208.00, 0
10959, 23208.00, 0
10960, 23208.00, 0
10961, 23208.00, 0
10962, 23208.00, 0
10963, 23208.00, 1
10964, 23208.00, 0
10965, 23208.00, 0
10966, 23208.00, 0
10967, 23208.00, 0
10968, 23208.00, 0
10969, 23208.00, 0
10970, 23208.00, 0
10971, 23208.00, 0
10972, 23208.00, 0
10973, 23208.00, 0
10974, 23208.00, 0
10975, 23208.00, 0
10976, 23208.00, 0
10977, 23208.00, 0
10978, 23208.00, 0
10979, 23208.00, 0
10980, 23208.00, 0
10981, 23208.00, 0
10982, 23208.00, 1
10983, 23208.00, 0
10984, 23208.00, 0
10985, 23208.00, 0
10986, 23208.00, 0
10987, 23208.00, 0
10988, 23208.00, 0
10989, 23208.00, 0
10990, 23208.00, 0
10991, 23208.00, 0
10992, 23208.00, 0
10993, 23208.00, 0
10994, 23208.00, 0
10995, 23208.00, 0
10996, 23208.00, 0
10997, 23208.00, 0
10998, 23208.00, 0
10999, 23208.00, 0
11000, 23208.00, 0
11001, 23208.00, 1
11002, 23208.00, 0
11003, 23208.00, 0
11004, 23208.00, 0
11005, 23208.00, 0
11006, 23208.00, 0
11007, 23208.00, 0
11008, 23208.00, 0
11009, 23208.00, 0
11010, 23208.00, 0
11011, 23208.00, 0
11012, 23208.00, 0
11013, 23208.00, 1
11014, 23208.00, 0
11015, 23208.00, 0
11016, 23208.00, 0
11017, 23208.00, 0
11018, 23208.00, 0
11019, 23208.00, 0
11020, 23208.00, 0
11021, 23208.00, 0
11022, 23208.00, 0
11023, 23208.00, 0
11024, 23208.00, 0
11025, 23208.00, 0
11026, 23208.00, 0
11027, 23208.00, 0
11028, 23208.00, 0
11029, 23208.00, 0
11030, 23208.00, 0
11031, 23208.00, 0
11032, 23208.00, 1
11033, 23208.00, 0
11034, 23208.00, 0
11035, 23208.00, 0
11036, 23208.00, 0
11037, 23208.00, 0
11038, 23208.00, 0
11039, 23208.00, 0
11040, 23208.00, 0
11041, 23208.00, 0
11042, 23208.00, 0
11043, 23208.00, 0
11044, 23208.00, 0
11045, 23208.00, 0
11046, 23208.00, 0
11047, 23208.00, 0
11048, 23208.00, 0
11049, 23208.00, 0
11050, 23208.00, 0
11051, 23208.00, 0
11052, 23208.00, 0
11053, 23208.00, 0
11054, 23208.00, 0
11055, 23208.00, 0
11056, 23208.00, 0
11057, 23208.00, 0
11058, 23208.00, 1
11059, 23208.00, 0
11060, 23208.00, 0
11061, 23208.00, 0
11062, 23208.00, 0
11063, 23208.00, 0
11064, 23208.00, 0
11065, 23208.00, 0
11066, 23208.00, 0
11067, 23208.00, 0
11068, 23208.00, 0
11069, 23208.00, 0
11070, 23208.00, 0
11071, 23208.00, 0
11072, 23208.00, 0
11073, 23208.00, 0
11074, 23208.00, 0
11075, 23208.00, 0
11076, 23208.00, 0
11077, 23208.00, 1
11078, 23208.00, 0
11079, 23208.00, 0
11080, 23208.00, 0
11081, 23208.00, 0
11082, 23208.00, 0
11083, 23208.00, 0
11084, 23208.00, 0
11085, 23208.00, 0
11086, 23208.00, 0
11087, 23208.00, 0
11088, 23208.00, 0
11089, 23208.00, 0
11090, 23208.00, 0
11091, 23208.00, 0
11092, 23208.00, 0
11093, 23208.00, 0
11094, 23208.00, 0
11095, 23208.00, 0
11096, 23208.00, 0
11097, 23208.00, 0
11098, 23208.00, 0
11099, 23208.00, 0
11100, 23208.00, 0
11101, 23208.00, 0
11102, 23208.00, 0
11103, 23208.00, 0
11104, 23208.00, 0
11105, 23208.00, 0
11106, 23208.00, 0
11107, 23208.00, 0
11108, 23208.00, 1
11109, 23208.00, 0
11110, 23208.00, 0
11111, 23208.00, 0
11112, 23208.00, 0
11113, 23208.00, 0
11114, 23208.00, 0
11115, 23208.00, 0
11116, 23208.00, 0
11117, 23208.00, 0
11118, 23208.00, 0
11119, 23208.00, 0
11120, 23208.00, 0
11121, 23208.00, 0
11122, 23208.00, 0
11123, 23208.00, 1
11124, 23208.00, 0
11125, 23208.00, 0
11126, 23208.00, 0
11127, 23208.00, 0
11128, 23208.00, 0
11129, 23208.00, 0
11130, 23208.00, 0
11131, 23208.00, 0
11132, 23208.00, 0
11133, 23208.00, 0
11134, 23208.00, 0
11135, 23208.00, 0
11136, 23208.00, 0
11137, 23208.00, 0
11138, 23208.00, 0
11139, 23208.00, 0
11140, 23208.00, 0
11141, 23208.00, 0
11142, 23208.00, 0
11143, 23208.00, 0
11144, 23208.00, 0
11145, 23208.00, 0
11146, 23208.00, 0
11147, 23208.00, 0
11148, 23208.00, 0
11149, 23208.00, 0
11150, 23208.00, 0
11151, 23208.00, 0
11152, 23208.00, 0
11153, 23208.00, 0
11154, 23208.00, 0
11155, 23208.00, 0
11156, 23208.00, 0
11157, 23208.00, 0
11158, 23208.00, 0
11159, 23208.00, 0
11160, 23208.00, 0
11161, 23208.00, 0
11162, 23208.00, 0
11163, 23208.00, 0
11164, 23208.00, 0
11165, 23208.00, 0
11166, 23208.00, 0
11167, 23208.00, 0
11168, 23208.00, 0
11169, 23208.00, 0
11170, 23208.00, 0
11171, 23208.00, 0
11172, 23208.00, 0
11173, 23208.00, 1
11174, 23208.00, 0
11175, 23208.00, 0
11176, 23208.00, 0
11177, 23208.00, 0
11178, 23208.00, 0
11179, 23208.00, 0
11180, 23208.00, 0
11181, 23208.00, 0
11182, 23208.00, 0
11183, 23208.00, 0
11184, 23208.00, 0
11185, 23208.00, 0
11186, 23208.00, 0
11187, 23208.00, 0
11188, 23208.00, 0
11189, 23208.00, 0
11190, 23208.00, 0
11191, 23208.00, 0
11192, 23208.00, 1
11193, 23208.00, 0
11194, 23208.00, 0
11195, 23208.00, 0
11196, 23208.00, 0
11197, 23208.00, 0
11198, 23208.00, 0
11199, 23208.00, 0
11200, 23208.00, 0
11201, 23208.00, 0
11202, 23208.00, 0
11203, 23208.00, 0
11204, 23208.00, 0
11205, 23208.00, 0
11206, 23208.00, 0
11207, 23208.00, 0
11208, 23208.00, 0
11209, 23208.00, 0
11210, 23208.00, 1
11211, 23208.00, 0
11212, 23208.00, 0
11213, 23208.00, 0
11214, 23208.00, 0
11215, 23208.00, 0
11216, 23208.00, 0
11217, 23208.00, 0
11218, 23208.00, 0
11219, 23208.00, 0
11220, 23208.00, 0
11221, 23208.00, 0
11222, 23208.00, 1
11223, 23208.00, 0
11224, 23208.00, 0
11225, 23208.00, 0
11226, 23208.00, 0
11227, 23208.00, 0
11228, 23208.00, 0
11229, 23208.00, 0
11230, 23208.00, 0
11231, 23208.00, 0
11232, 23208.00, 0
11233, 23208.00, 0
11234, 23208.00, 0
11235, 23208.00, 0
11236, 23208.00, 0
11237, 23208.00, 0
11238, 23208.00, 0
11239, 23208.00, 0
11240, 23208.00, 0
11241, 23208.00, 0
11242, 23208.00, 0
11243, 23208.00, 0
11244, 23208.00, 0
11245, 23208.00, 0
11246, 23208.00, 0
11247, 23208.00, 0
11248, 23208.00, 0
11249, 23208.00, 0
11250, 23208.00, 0
11251, 23208.00, 0
11252, 23208.00, 0
11253, 23208.00, 0
11254, 23208.00, 0
11255, 23208.00, 0
11256, 23208.00, 0
11257, 23208.00, 0
11258, 23208.00, 0
11259, 23208.00, 0
11260, 23208.00, 0
11261, 23208.00, 0
11262, 23208.00, 0
11263, 23208.00, 0
11264, 23208.00, 0
11265, 23208.00, 0
11266, 23208.00, 0
11267, 23208.00, 0
11268, 23208.00, 1
11269, 23208.00, 0
11270, 23208.00, 0
11271, 23208.00, 0
11272, 23208.00, 0
11273, 23208.00, 0
11274, 23208.00, 0
11275, 23208.00, 0
11276, 23208.00, 0
11277, 23208.00, 0
11278, 23208.00, 0
11279, 23208.00, 0
11280, 23208.00, 0
11281, 23208.00, 0
11282, 23208.00, 0
11283, 23208.00, 0
11284, 23208.00, 0
11285, 23208.00, 0
11286, 23208.00, 0
11287, 23208.00, 0
11288, 23208.00, 0
11289, 23208.00, 0
11290, 23208.00, 0
11291, 23208.00, 0
11292, 23208.00, 0
11293, 23208.00, 0
11294, 23208.00, 0
11295, 23208.00, 0
11296, 23208.00, 0
11297, 23208.00, 0
11298, 23208.00, 0
11299, 23208.00, 0
11300, 23208.00, 0
11301, 23208.00, 0
11302, 23208.00, 0
11303, 23208.00, 0
11304, 23208.00, 0
11305, 23208.00, 0
11306, 23208.00, 0
11307, 23208.00, 0
11308, 23208.00, 0
11309, 23208.00, 0
11310, 23208.00, 0
11311, 23208.00, 0
11312, 23208.00, 0
11313, 23208.00, 0
11314, 23208.00, 1
11315, 23208.00, 0
11316, 23208.00, 0
11317, 23208.00, 0
11318, 23208.00, 0
11319, 23208.00, 0
11320, 23208.00, 0
11321, 23208.00, 0
11322, 23208.00, 0
11323, 23208.00, 0
11324, 23208.00, 0
11325, 23208.00, 0
11326, 23208.00, 0
11327, 23208.00, 0
11328, 23208.00, 0
11329, 23208.00, 0
11330, 23208.00, 0
11331, 23208.00, 0
11332, 23208.00, 0
11333, 23208.00, 1
11334, 23208.00, 0
11335, 23208.00, 0
11336, 23208.00, 0
11337, 23208.00, 0
11338, 23208.00, 0
11339, 23208.00, 0
11340, 23208.00, 0
11341, 23208.00, 1
11342, 23208.00, 0
11343, 23208.00, 0
11344, 23208.00, 0
11345, 23208.00, 0
11346, 23208.00, 0
11347, 23208.00, 0
11348, 23208.00, 1
11349, 23208.00, 0
11350, 23208.00, 0
11351, 23208.00, 0
11352, 23208.00, 0
11353, 23208.00, 0
11354, 23208.00, 0
11355, 23208.00, 0
11356, 23208.00, 0
11357, 23208.00, 0
11358, 23208.00, 0
11359, 23208.00, 0
11360, 23208.00, 0
11361, 23208.00, 0
11362, 23208.00, 0
11363, 23208.00, 0
11364, 23208.00, 0
11365, 23208.00, 0
11366, 23208.00, 0
11367, 23208.00, 0
11368, 23208.00, 0
11369, 23208.00, 0
11370, 23208.00, 0
11371, 23208.00, 1
11372, 23208.00, 0
11373, 23208.00, 0
11374, 23208.00, 0
11375, 23208.00, 0
11376, 23208.00, 0
11377, 23208.00, 0
11378, 23208.00, 0
11379, 23208.00, 0
11380, 23208.00, 0
11381, 23208.00, 0
11382, 23208.00, 0
11383, 23208.00, 0
11384, 23208.00, 0
11385, 23208.00, 0
11386, 23208.00, 0
11387, 23208.00, 0
11388, 23208.00, 0
11389, 23208.00, 0
11390, 23208.00, 0
11391, 23208.00, 0
11392, 23208.00, 0
11393, 23208.00, 0
11394, 23208.00, 0
11395, 23208.00, 0
11396, 23208.00, 0
11397, 23208.00, 0
11398, 23208.00, 1
11399, 23208.00, 0
11400, 23208.00, 0
11401, 23208.00, 0
11402, 23208.00, 0
11403, 23208.00, 0
11404, 23208.00, 0
11405, 23208.00, 0
11406, 23208.00, 0
11407, 23208.00, 0
11408, 23208.00, 0
11409, 23208.00, 0
11410, 23208.00, 0
11411, 23208.00, 0
11412, 23208.00, 0
11413, 23208.00, 0
11414, 23208.00, 0
11415, 23208.00, 0
11416, 23208.00, 0
11417, 23208.00, 1
11418, 23208.00, 0
11419, 23208.00, 0
11420, 23208.00, 0
11421, 23208.00, 0
11422, 23208.00, 0
11423, 22891.00, 0
11424, 22891.00, 1
11425, 22891.00, 0
11426, 22891.00, 0
11427, 22891.00, 0
11428, 22891.00, 0
11429, 22891.00, 0
11430, 22891.00, 0
11431, 22891.00, 0
11432, 22891.00, 0
11433, 22891.00, 0
11434, 22891.00, 0
11435, 22891.00, 0
11436, 22891.00, 1
11437, 22891.00, 0
11438, 22891.00, 0
11439, 22891.00, 0
11440, 22891.00, 0
11441, 22891.00, 0
11442, 22891.00, 0
11443, 22891.00, 0
11444, 22891.00, 0
11445, 22891.00, 0
11446, 22891.00, 0
11447, 22891.00, 0
11448, 22891.00, 0
11449, 22891.00, 0
11450, 22891.00, 0
11451, 22891.00, 0
11452, 22891.00, 0
11453, 22891.00, 0
11454, 22891.00, 0
11455, 22891.00, 0
11456, 22891.00, 0
11457, 22891.00, 0
11458, 22891.00, 0
11459, 22891.00, 0
11460, 22891.00, 0
11461, 22891.00, 0
11462, 22891.00, 0
11463, 22891.00, 0
11464, 22891.00, 0
11465, 22891.00, 0
11466, 22891.00, 0
11467, 22891.00, 0
11468, 22891.00, 0
11469, 22891.00, 0
11470, 22891.00, 0
11471, 22891.00, 0
11472, 22891.00, 0
11473, 22891.00, 0
11474, 22891.00, 0
11475, 22891.00, 0
11476, 22891.00, 0
11477, 22891.00, 0
11478, 22891.00, 0
11479, 22891.00, 0
11480, 22891.00, 0
11481, 22891.00, 0
11482, 22891.00, 0
11483, 22891.00, 0
11484, 22891.00, 0
11485, 22891.00, 0
11486, 22891.00, 0
11487, 22891.00, 0
11488, 22891.00, 0
11489, 22891.00, 0
11490, 22891.00, 0
11491, 22891.00, 0
11492, 22891.00, 0
11493, 22891.00, 0
11494, 22891.00, 0
11495, 22891.00, 0
11496, 22891.00, 1
11497, 22891.00, 0
11498, 22891.00, 0
11499, 22891.00, 0
11500, 22891.00, 0
11501, 22891.00, 0
11502, 22891.00, 0
11503, 22891.00, 0
11504, 22891.00, 0
11505, 22891.00, 0
11506, 22891.00, 0
11507, 22891.00, 0
11508, 22891.00, 0
11509, 22891.00, 0
11510, 22891.00, 0
11511, 22891.00, 0
11512, 22891.00, 0
11513, 22891.00, 0
11514, 22891.00, 0
11515, 22891.00, 0
11516, 22891.00, 0
11517, 22891.00, 0
11518, 22891.00, 0
11519, 22891.00, 0
11520, 22891.00, 0
11521, 22891.00, 0
11522, 22891.00, 0
11523, 22891.00, 0
11524, 22891.00, 0
11525, 22891.00, 0
11526, 22891.00, 0
11527, 22891.00, 0
11528, 22891.00, 0
11529, 22891.00, 0
11530, 22891.00, 0
11531, 22891.00, 0
11532, 22891.00, 0
11533, 22891.00, 0
11534, 22891.00, 0
11535, 22891.00, 0
11536, 22891.00, 0
11537, 22891.00, 0
11538, 22891.00, 0
11539, 22891.00, 0
11540, 22891.00, 0
11541, 22891.00, 0
11542, 22891.00, 0
11543, 22891.00, 0
11544, 22891.00, 0
11545, 22891.00, 0
11546, 22891.00, 0
11547, 22891.00, 0
11548, 22891.00, 0
11549, 22891.00, 0
11550, 22891.00, 0
11551, 22891.00, 0
11552, 22891.00, 0
11553, 22891.00, 1
11554, 22891.00, 0
11555, 22891.00, 0
11556, 22891.00, 0
11557, 22891.00, 0
11558, 22891.00, 0
11559, 22891.00, 0
11560, 22891.00, 0
11561, 22891.00, 0
11562, 22891.00, 0
11563, 22891.00, 0
11564, 22891.00, 0
11565, 22891.00, 0
11566, 22891.00, 0
11567, 22891.00, 0
11568, 22891.00, 0
11569, 22891.00, 0
11570, 22891.00, 0
11571, 22891.00, 0
11572, 22891.00, 1
11573, 22891.00, 0
11574, 22891.00, 0
11575, 22891.00, 0
11576, 22891.00, 0
11577, 22891.00, 0
11578, 22891.00, 0
11579, 22891.00, 0
11580, 22891.00, 0
11581, 22891.00, 0
11582, 22891.00, 0
11583, 22891.00, 0
11584, 22891.00, 0
11585, 22891.00, 0
11586, 22891.00, 0
11587, 22891.00, 0
11588, 22891.00, 0
11589, 22891.00, 0
11590, 22891.00, 0
11591, 22891.00, 0
11592, 22891.00, 0
11593, 22891.00, 0
11594, 22891.00, 0
11595, 22891.00, 0
11596, 22891.00, 0
11597, 22891.00, 0
11598, 22891.00, 0
11599, 22891.00, 0
11600, 22891.00, 0
11601, 22891.00, 0
11602, 22891.00, 0
11603, 22891.00, 0
11604, 22891.00, 0
11605, 22891.00, 0
11606, 22891.00, 0
11607, 22891.00, 0
11608, 22891.00, 0
11609, 22891.00, 0
11610, 22891.00, 1
11611, 22891.00, 0
11612, 22891.00, 0
11613, 22891.00, 0
11614, 22891.00, 0
11615, 22891.00, 0
11616, 22891.00, 0
11617, 22891.00, 1
11618, 22891.00, 0
11619, 22891.00, 0
11620, 22891.00, 0
11621, 22891.00, 0
11622, 22891.00, 0
11623, 22891.00, 0
11624, 22891.00, 0
11625, 22891.00, 0
11626, 22891.00, 0
11627, 22891.00, 0
11628, 22891.00, 0
11629, 22891.00, 1
11630, 22891.00, 0
11631, 22891.00, 0
11632, 22891.00, 0
11633, 22891.00, 0
11634, 22891.00, 0
11635, 22891.00, 0
11636, 22891.00, 0
11637, 22891.00, 0
11638, 22891.00, 0
11639, 22891.00, 0
11640, 22891.00, 0
11641, 22891.00, 0
11642, 22891.00, 0
11643, 22891.00, 0
11644, 22891.00, 0
11645, 22891.00, 0
11646, 22891.00, 0
11647, 22891.00, 0
11648, 22891.00, 0
11649, 22891.00, 0
11650, 22891.00, 0
11651, 22891.00, 0
11652, 22891.00, 0
11653, 22891.00, 0
11654, 22891.00, 0
11655, 22891.00, 1
11656, 22891.00, 0
11657, 22891.00, 0
11658, 22891.00, 0
11659, 22891.00, 0
11660, 22891.00, 0
11661, 22891.00, 0
11662, 22891.00, 0
11663, 22891.00, 0
11664, 22891.00, 0
11665, 22891.00, 0
11666, 22891.00, 0
11667, 22891.00, 0
11668, 22891.00, 0
11669, 22891.00, 0
11670, 22891.00, 0
11671, 22891.00, 0
11672, 22891.00, 0
11673, 22891.00, 0
11674, 22891.00, 0
11675, 22891.00, 0
11676, 22891.00, 0
11677, 22891.00, 0
11678, 22891.00, 0
11679, 22891.00, 0
11680, 22891.00, 0
11681, 22891.00, 0
11682, 22891.00, 0
11683, 22891.00, 0
11684, 22891.00, 0
11685, 22891.00, 0
11686, 22891.00, 1
11687, 22891.00, 0
11688, 22891.00, 0
11689, 22891.00, 0
11690, 22891.00, 0
11691, 22891.00, 0
11692, 22891.00, 0
11693, 22891.00, 0
11694, 22891.00, 0
11695, 22891.00, 0
11696, 22891.00, 0
11697, 22891.00, 0
11698, 22891.00, 0
11699, 22891.00, 0
11700, 22891.00, 0
11701, 22891.00, 0
11702, 22891.00, 0
11703, 22891.00, 0
11704, 22891.00, 0
11705, 22891.00, 1
11706, 22891.00, 0
11707, 22891.00, 0
11708, 22891.00, 0
11709, 22891.00, 0
11710, 22891.00, 0
11711, 22891.00, 0
11712, 22891.00, 0
11713, 22891.00, 0
11714, 22891.00, 0
11715, 22891.00, 0
11716, 22891.00, 0
11717, 22891.00, 0
11718, 22891.00, 0
11719, 22891.00, 0
11720, 22891.00, 1
11721, 22891.00, 0
11722, 22891.00, 0
11723, 22891.00, 0
11724, 22891.00, 0
11725, 22891.00, 0
11726, 22891.00, 0
11727, 22891.00, 0
11728, 22891.00, 0
11729, 22891.00, 0
11730, 22891.00, 0
11731, 22891.00, 0
11732, 22891.00, 1
11733, 22891.00, 0
11734, 22891.00, 0
11735, 22891.00, 0
11736, 22891.00, 0
11737, 22891.00, 0
11738, 22891.00, 0
11739, 22891.00, 0
11740, 22891.00, 0
11741, 22891.00, 0
11742, 22891.00, 0
11743, 22891.00, 0
11744, 22891.00, 0
11745, 22891.00, 0
11746, 22891.00, 0
11747, 22891.00, 0
11748, 22891.00, 0
11749, 22891.00, 0
11750, 22891.00, 0
11751, 22891.00, 0
11752, 22891.00, 0
11753, 22891.00, 0
11754, 22891.00, 0
11755, 22891.00, 0
11756, 22891.00, 0
11757, 22891.00, 0
11758, 22891.00, 0
11759, 22891.00, 0
11760, 22891.00, 0
11761, 22891.00, 0
11762, 22891.00, 0
11763, 22891.00, 0
11764, 22891.00, 0
11765, 22891.00, 0
11766, 22891.00, 0
11767, 22891.00, 0
11768, 22891.00, 0
11769, 22891.00, 0
11770, 22891.00, 1
11771, 22891.00, 0
11772, 22891.00, 0
11773, 22891.00, 0
11774, 22891.00, 0
11775, 22891.00, 0
11776, 22891.00, 0
11777, 22891.00, 0
11778, 22891.00, 0
11779, 22891.00, 0
11780, 22891.00, 0
11781, 22891.00, 0
11782, 22891.00, 0
11783, 22891.00, 0
11784, 22891.00, 0
11785, 22891.00, 0
11786, 22891.00, 0
11787, 22891.00, 0
11788, 22891.00, 0
11789, 22891.00, 0
11790, 22891.00, 0
11791, 22891.00, 0
11792, 22891.00, 0
11793, 22891.00, 0
11794, 22891.00, 0
11795, 22891.00, 0
11796, 22891.00, 0
11797, 22891.00, 0
11798, 22891.00, 0
11799, 22891.00, 0
11800, 22891.00, 1
11801, 22891.00, 0
11802, 22891.00, 0
11803, 22891.00, 0
11804, 22891.00, 0
11805, 22891.00, 0
11806, 22891.00, 0
11807, 22891.00, 0
11808, 22891.00, 0
11809, 22891.00, 0
11810, 22891.00, 0
11811, 22891.00, 0
11812, 22891.00, 0
11813, 22891.00, 0
11814, 22891.00, 0
11815, 22891.00, 1
11816, 22891.00, 0
11817, 22891.00, 0
11818, 22891.00, 0
11819, 22891.00, 0
11820, 22891.00, 0
11821, 22891.00, 0
11822, 22891.00, 0
11823, 22891.00, 0
11824, 22891.00, 0
11825, 22891.00, 0
11826, 22891.00, 0
11827, 22891.00, 0
11828, 22891.00, 0
11829, 22891.00, 0
11830, 22891.00, 0
11831, 22891.00, 0
11832, 22891.00, 0
11833, 22891.00, 0
11834, 22891.00, 0
11835, 22891.00, 0
11836, 22891.00, 0
11837, 22891.00, 0
11838, 22891.00, 0
11839, 22891.00, 0
11840, 22891.00, 0
11841, 22891.00, 0
11842, 22891.00, 0
11843, 22891.00, 0
11844, 22891.00, 0
11845, 22891.00, 0
11846, 22891.00, 0
11847, 22891.00, 0
11848, 22891.00, 0
11849, 22891.00, 0
11850, 22891.00, 0
11851, 22891.00, 0
11852, 22891.00, 0
11853, 22891.00, 0
11854, 22891.00, 0
11855, 22891.00, 0
11856, 22891.00, 0
11857, 22891.00, 0
11858, 22891.00, 0
11859, 22891.00, 0
11860, 22891.00, 0
11861, 22891.00, 0
11862, 22891.00, 0
11863, 22891.00, 0
11864, 22891.00, 0
11865, 22891.00, 1
11866, 22891.00, 0
11867, 22891.00, 0
11868, 22891.00, 0
11869, 22891.00, 0
11870, 22891.00, 0
11871, 22891.00, 0
11872, 22891.00, 1
11873, 22891.00, 0
11874, 22891.00, 0
11875, 22891.00, 0
11876, 22891.00, 0
11877, 22891.00, 0
11878, 22891.00, 0
11879, 22891.00, 0
11880, 22891.00, 0
11881, 22891.00, 0
11882, 22891.00, 0
11883, 22891.00, 0
11884, 22891.00, 1
11885, 22891.00, 0
11886, 22891.00, 0
11887, 22891.00, 0
11888, 22891.00, 0
11889, 22891.00, 0
11890, 22891.00, 0
11891, 22891.00, 0
11892, 22891.00, 0
11893, 22891.00, 0
11894, 22891.00, 0
11895, 22891.00, 0
11896, 22891.00, 0
11897, 22891.00, 0
11898, 22891.00, 0
11899, 22891.00, 0
11900, 22891.00, 0
11901, 22891.00, 0
11902, 22891.00, 0
11903, 22891.00, 0
11904, 22891.00, 0
11905, 22891.00, 0
11906, 22891.00, 0
11907, 22891.00, 0
11908, 22891.00, 0
11909, 22891.00, 0
11910, 22891.00, 0
11911, 22891.00, 0
11912, 22891.00, 0
11913, 22891.00, 0
11914, 22891.00, 0
11915, 22891.00, 0
11916, 22891.00, 0
11917, 22891.00, 0
11918, 22891.00, 1
11919, 22891.00, 0
11920, 22891.00, 0
11921, 22891.00, 0
11922, 22891.00, 0
11923, 22891.00, 0
11924, 22891.00, 0
11925, 22891.00, 0
11926, 22891.00, 0
11927, 22891.00, 0
11928, 22891.00, 0
11929, 22891.00, 0
11930, 22891.00, 1
11931, 22891.00, 0
11932, 22891.00, 0
11933, 22891.00, 0
11934, 22891.00, 0
11935, 22891.00, 0
11936, 22891.00, 0
11937, 22891.00, 0
11938, 22891.00, 0
11939, 22891.00, 0
11940, 22891.00, 0
11941, 22891.00, 0
11942, 22891.00, 0
11943, 22891.00, 0
11944, 22891.00, 0
11945, 22891.00, 2
11946, 22891.00, 0
11947, 22891.00, 0
11948, 22891.00, 0
11949, 22891.00, 0
11950, 22891.00, 0
11951, 22891.00, 0
11952, 22891.00, 0
11953, 22891.00, 0
11954, 22891.00, 0
11955, 22891.00, 0
11956, 22891.00, 1
11957, 22891.00, 0
11958, 22891.00, 0
11959, 22891.00, 0
